exmp_name,sex,lab,strain,value,eslim_id,parameter_name
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.82327101963144,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.56197533418813,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.76640674774361,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.90761234131913,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47890963899063,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.66659891744853,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.87698287949915,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.45884560019683,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64964675338994,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71997402261156,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.39057726034309,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5278145841857,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73534510521102,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.65832636713414,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7183822979347,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68533299416647,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64256160741794,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.80742102067761,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.87338261751025,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7308373661821,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63749394385102,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.75844224444885,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.67119757482841,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.98788033701144,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.89660586279212,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.89253168277337,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73386303341892,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.93791072103688,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79852715720784,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63095571117489,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72887773840155,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70604835762367,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.83461657372588,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.51825462789318,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.80572740069628,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.75473972008116,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.87027388376458,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70353000958152,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57134798779907,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7874386254115109,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48221243692097,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.62331741537463,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.77929742207787,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.43109485202635,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.81419073977808,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68631298718219,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.83914189889266,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.37168869207759,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.83841690078215,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.93194306240168,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.45487939374522,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.91047235154048,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.92157371157147,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57863442089433,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.86238444951368,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.80179000936121,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.4537079820177,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73472422196055,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,9.01659420210889,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48771288609373,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68131343812099,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.69512177990547,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.46665960837493,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61122801284215,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.54985203792027,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.52642048866637,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.42776070408468,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.74632517621678,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68861893719816,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.80953439324874,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47388059792767,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.90082705597696,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.4197787993092,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.56701710679501,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64685385241534,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.80107053505815,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.42217236974381,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.781294408047,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.44600863422555,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.87828138263741,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68949471492787,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71939743766079,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63261076490497,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63257334245631,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.52369997630236,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.53407194050041,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57868144019952,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.52844762205656,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.44577452291851,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.77536251556598,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.75400766833154,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61237609039343,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.6197894901442,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.59268463470372,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7207803571143,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73873225623013,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.85482618267248,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48401896138493,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47847938976161,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63495667132585,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71831687517279,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47395160537721,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57509788227776,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5424495475124,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.6697116828055,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.74231398669463,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.48255205597106,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.50743170273127,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72788514230906,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61026268092981,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.78542482454637,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.58398604463674,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.76969824395603,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60339107093984,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.49317300269825,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64332527655882,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.73958606103944,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.35032836157052,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.58478267861996,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47587315622765,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.69369451010355,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72928550209843,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63032721492072,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.41810628876401,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.32790502404533,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5714237677644,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.710695345078,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.68158666286191,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.67815320643801,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5544408054429,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.46483828108226,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.67597484599387,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.77853693532972,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.49825499039599,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63370074732739,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.91474036861324,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70884277326004,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64096006592334,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.95876133726151,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.82558483270953,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.69964473976092,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.75291332493489,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.75240285354378,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.49053910639596,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.32433390728557,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.72031034639985,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.30998450311433,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.43327883189514,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.34279218409002,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.74172457923969,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.54876937485098,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.5736982807751,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71580631698708,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.69217286240434,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7823596798304,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7606223906083,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.59791013328127,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.82312521579919,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.59077816968964,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,9.10191627946644,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.53021602501768,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.71952323666845,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.49574276724818,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.4788556081889,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64874938461809,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.46229340143458,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.70110514951798,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.59552181550288,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.55024104546244,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57359242826536,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.49987204270378,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47309500269444,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.65989342148868,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.61947176275884,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63938958497688,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.58329361714553,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79890296514272,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.65266594837297,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.64639522587953,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79412316668611,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.65344812184234,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.54861239795436,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.81993726034468,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.55794158322788,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.39125574876958,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.34886447657524,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.74533224440881,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.54459043587313,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79999336677641,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.6668434739156,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.58566832890207,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.51745315762209,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.79334656304406,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.677679757061,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.47626285769417,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.60269175801838,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.44525240767389,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.62315732486019,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.63564800138172,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.2744462429582,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.39562198971043,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.18424035443639,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.37252111403408,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.38045896089219,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.17965118279295,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.10205343445113,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.46077520927143,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.50900374928811,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.88396598007991,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.7091564505844,ESLIM_007_001_701,Distance travelled - total
MRC_Harwell ; male ; Distance travelled - total,male,MRC_Harwell,baseline,8.57237431837894,ESLIM_007_001_701,Distance travelled - total
